batch_id,timestamp,machine_id,temperature_C,pressure_bar,raw_material_kg,batch_size_kg,reaction_rate_constant,reaction_time_min,machine_runtime_min,downtime_min,cycle_time_min,conversion_percent,production_kg,defective_kg,good_production_kg,yield_percent,energy_kWh,energy_cost,total_cost,cost_per_good_kg,throughput_kg_hr,maintenance_event
3676,2025-11-03 06:00:00,M05,75.53,3.928,947.95,937.35,0.004706,104.62,120.46,8.64,129.1,55.0,515.54,9.21,506.33,53.41,644.79,83.82,2386.34,4.713,235.32,No
3677,2025-11-03 08:00:00,M02,81.68,4.264,1036.84,1018.89,0.005866,110.93,130.91,12.44,143.35,55.0,560.39,15.18,545.21,52.58,743.68,96.68,2602.29,4.773,228.2,No
3678,2025-11-03 10:00:00,M03,63.59,4.137,1150.92,1163.04,0.003092,220.82,242.95,10.66,253.61,55.0,639.67,13.46,626.21,54.41,1124.73,146.21,3015.64,4.816,148.15,No
3679,2025-11-03 12:00:00,M02,74.55,4.551,1167.31,1137.63,0.004649,103.29,118.3,3.86,122.15,55.0,625.7,11.36,614.34,52.63,623.45,81.05,2767.21,4.504,301.75,No
3680,2025-11-03 14:00:00,M01,74.96,4.038,968.06,960.54,0.004632,105.2,123.66,12.87,136.54,55.0,528.3,9.14,519.16,53.63,644.0,83.72,2599.65,5.007,228.14,No
3681,2025-11-03 16:00:00,M04,74.9,4.302,1027.5,996.68,0.004665,126.06,145.31,3.23,148.54,55.0,548.18,9.89,538.28,52.39,762.38,99.11,2743.97,5.098,217.43,No
3682,2025-11-03 18:00:00,M01,81.04,3.921,1084.87,1078.37,0.005673,104.91,121.8,69.77,191.57,55.0,593.1,13.95,579.15,53.38,693.78,90.19,2509.28,4.333,181.39,Yes
3683,2025-11-03 20:00:00,M03,83.2,3.778,1068.88,1038.3,0.006065,99.5,119.55,13.35,132.9,55.0,571.06,19.66,551.4,51.59,677.29,88.05,2752.31,4.991,248.94,No
3684,2025-11-03 22:00:00,M03,70.72,4.277,984.75,975.54,0.004024,175.53,186.98,12.21,199.19,55.0,536.55,12.31,524.23,53.24,979.82,127.38,2552.46,4.869,157.91,No
3685,2025-11-04 00:00:00,M01,75.7,3.796,1006.85,1015.35,0.004712,104.76,124.13,18.3,142.43,55.0,558.44,11.44,547.0,54.33,658.76,85.64,2539.73,4.643,230.43,No
3686,2025-11-04 02:00:00,M01,72.46,4.56,990.08,976.34,0.004323,131.86,157.03,13.95,170.98,55.0,536.99,8.96,528.03,53.33,773.03,100.49,2532.65,4.796,185.3,No
3687,2025-11-04 04:00:00,M02,68.52,4.467,981.25,940.71,0.003745,165.94,186.18,34.95,221.13,55.0,517.39,10.82,506.57,51.63,914.13,118.84,2512.58,4.96,137.45,No
3688,2025-11-04 06:00:00,M05,73.49,3.856,969.27,955.15,0.004372,141.97,160.12,4.74,164.86,55.0,525.33,8.51,516.83,53.32,834.82,108.53,2488.05,4.814,188.09,No
3689,2025-11-04 08:00:00,M03,75.69,4.296,989.23,980.1,0.004794,108.07,121.2,2.89,124.09,55.0,539.05,9.67,529.38,53.51,662.94,86.18,2615.99,4.942,255.96,No
3690,2025-11-04 10:00:00,M02,73.19,3.854,963.48,959.44,0.004327,120.42,137.05,35.78,172.83,55.0,527.69,8.37,519.33,53.9,716.37,93.13,2613.9,5.033,180.29,No
3691,2025-11-04 12:00:00,M01,67.15,3.478,897.81,900.22,0.003442,154.62,173.86,13.99,187.84,55.0,495.12,8.63,486.49,54.19,845.35,109.89,2344.22,4.819,155.39,No
3692,2025-11-04 14:00:00,M03,69.45,3.931,1077.63,1081.18,0.0038,183.09,201.46,13.65,215.11,55.0,594.65,9.06,585.59,54.34,1004.21,130.55,2656.3,4.536,163.34,No
3693,2025-11-04 16:00:00,M01,69.49,4.177,1046.46,1029.12,0.003839,128.42,141.49,4.13,145.61,55.0,566.02,8.87,557.15,53.24,721.65,93.81,2622.54,4.707,229.57,No
3694,2025-11-04 18:00:00,M03,67.37,4.435,1168.89,1142.11,0.003588,151.18,170.18,13.11,183.29,55.0,628.16,16.88,611.28,52.3,809.23,105.2,2941.05,4.811,200.11,No
3695,2025-11-04 20:00:00,M04,73.72,4.267,1033.26,1003.89,0.004472,139.88,154.45,11.76,166.22,55.0,552.14,9.99,542.15,52.47,833.02,108.29,2762.96,5.096,195.7,No
3696,2025-11-04 22:00:00,M03,74.3,4.608,962.47,941.8,0.004617,104.97,120.67,15.25,135.92,55.0,517.99,10.66,507.33,52.71,647.18,84.13,2349.34,4.631,223.95,No
3697,2025-11-05 00:00:00,M02,77.39,3.758,943.62,934.86,0.004985,117.64,139.23,12.37,151.6,55.0,514.17,9.55,504.63,53.48,725.98,94.38,2276.05,4.51,199.73,No
3698,2025-11-05 02:00:00,M01,67.28,4.03,1004.26,972.95,0.003527,120.03,137.08,9.38,146.46,55.0,535.12,11.57,523.55,52.13,656.02,85.28,2488.98,4.754,214.48,No
3699,2025-11-05 04:00:00,M01,68.82,4.94,1049.76,1022.34,0.003848,151.12,166.54,10.85,177.39,55.0,562.29,10.44,551.85,52.57,830.71,107.99,2743.91,4.972,186.66,No
3700,2025-11-05 06:00:00,M03,80.55,3.331,977.98,969.91,0.005465,104.48,118.54,5.69,124.23,55.0,533.45,11.23,522.21,53.4,683.34,88.83,2401.35,4.598,252.22,No
3701,2025-11-05 08:00:00,M05,71.1,3.997,867.68,847.93,0.004039,143.45,158.59,7.7,166.29,55.0,466.36,7.54,458.82,52.88,822.32,106.9,2247.8,4.899,165.55,No
3702,2025-11-05 10:00:00,M02,72.17,3.718,933.49,923.63,0.004153,120.7,136.54,27.12,163.66,55.0,508.0,9.28,498.71,53.42,711.06,92.44,2455.83,4.924,182.84,No
3703,2025-11-05 12:00:00,M03,71.04,4.112,1001.62,976.81,0.004047,144.36,165.79,13.35,179.14,55.0,537.25,13.76,523.49,52.26,825.24,107.28,2462.91,4.705,175.33,No
3704,2025-11-05 14:00:00,M04,78.23,4.004,1066.63,1054.31,0.005176,108.97,126.85,11.14,137.98,55.0,579.87,12.34,567.53,53.21,686.07,89.19,2675.92,4.715,246.79,No
3705,2025-11-05 16:00:00,M01,78.44,4.471,866.28,845.26,0.005299,125.53,148.34,14.74,163.08,55.0,464.89,8.41,456.48,52.69,793.03,103.09,2274.1,4.982,167.94,No
3706,2025-11-05 18:00:00,M01,78.12,4.315,1023.86,985.13,0.005213,118.01,131.34,13.12,144.46,55.0,541.82,12.54,529.28,51.69,754.31,98.06,2654.94,5.016,219.83,No
3707,2025-11-05 20:00:00,M02,72.15,3.612,1019.9,1016.3,0.004135,110.63,133.8,8.63,142.42,55.0,558.97,13.21,545.76,53.51,655.12,85.17,2546.44,4.666,229.91,No
3708,2025-11-05 22:00:00,M04,67.2,3.935,959.36,936.96,0.003505,143.81,161.21,7.64,168.85,55.0,515.33,8.28,507.05,52.85,765.38,99.5,2584.72,5.098,180.18,No
3709,2025-11-06 00:00:00,M03,82.59,4.2,947.18,930.14,0.006033,86.26,103.35,7.48,110.83,55.0,511.58,13.29,498.29,52.61,597.68,77.7,2351.69,4.72,269.76,No
3710,2025-11-06 02:00:00,M04,76.71,4.533,933.73,911.98,0.005005,116.01,133.06,26.37,159.43,55.0,501.59,10.63,490.96,52.58,734.56,95.49,2463.52,5.018,184.77,No
3711,2025-11-06 04:00:00,M05,69.49,5.295,1012.67,1004.1,0.003989,138.94,165.98,9.31,175.29,55.0,552.25,10.5,541.76,53.5,783.82,101.9,2688.13,4.962,185.44,No
3712,2025-11-06 06:00:00,M04,79.83,4.516,1101.41,1089.3,0.005563,99.58,115.67,28.94,144.61,55.0,599.11,13.65,585.46,53.16,663.01,86.19,2542.11,4.342,242.9,No
3713,2025-11-06 08:00:00,M05,69.05,3.744,1107.8,1098.39,0.003722,209.57,235.85,7.12,242.97,55.92,614.27,10.37,603.9,54.51,1145.2,148.88,3038.3,5.031,149.13,No
3714,2025-11-06 10:00:00,M04,79.76,4.158,898.84,879.43,0.00548,96.39,117.84,6.87,124.71,55.0,483.69,10.35,473.34,52.66,634.99,82.55,2210.45,4.67,227.73,No
3715,2025-11-06 12:00:00,M05,80.13,4.281,983.17,967.84,0.005573,120.6,134.18,9.78,143.96,55.0,532.31,18.76,513.55,52.23,776.15,100.9,2490.32,4.849,214.04,No
3716,2025-11-06 14:00:00,M05,66.93,3.966,802.58,794.56,0.003475,159.97,174.12,13.11,187.23,55.0,437.01,6.98,430.03,53.58,862.47,112.12,2206.38,5.131,137.81,No
3717,2025-11-06 16:00:00,M04,75.2,4.412,1009.83,1013.4,0.004731,85.03,103.8,13.59,117.38,55.0,557.37,7.66,549.71,54.44,520.49,67.66,2478.42,4.509,280.99,No
3718,2025-11-06 18:00:00,M04,76.3,3.178,1053.79,1041.86,0.004704,123.6,142.02,17.13,159.15,55.0,573.02,13.74,559.29,53.07,763.82,99.3,2675.31,4.783,210.85,No
3719,2025-11-06 20:00:00,M05,86.38,4.449,1141.39,1110.52,0.006893,94.53,110.94,16.96,127.89,55.0,610.79,21.9,588.89,51.59,677.21,88.04,2947.44,5.005,276.27,No
3720,2025-11-06 22:00:00,M03,67.92,3.986,839.22,829.33,0.003603,170.64,186.5,14.77,201.27,55.0,456.13,8.46,447.67,53.34,934.06,121.43,2251.13,5.029,133.46,No
3721,2025-11-07 00:00:00,M04,79.88,4.151,902.07,886.76,0.005501,106.59,130.79,5.31,136.1,55.0,487.72,12.43,475.29,52.69,695.1,90.36,2242.43,4.718,209.53,No
3722,2025-11-07 02:00:00,M03,72.1,4.86,1012.97,973.48,0.004311,131.93,150.54,5.67,156.21,55.0,535.41,7.57,527.84,52.11,776.45,100.94,2675.71,5.069,202.75,No
3723,2025-11-07 04:00:00,M05,65.17,3.632,854.35,822.61,0.00322,164.46,184.34,11.95,196.29,55.0,452.44,9.36,443.08,51.86,857.52,111.48,2285.91,5.159,135.44,No
3724,2025-11-07 06:00:00,M03,71.34,4.323,1015.5,999.46,0.004121,154.04,172.5,6.78,179.28,55.0,549.7,9.93,539.77,53.15,883.85,114.9,2491.06,4.615,180.65,No
3725,2025-11-07 08:00:00,M05,72.01,4.557,1056.07,1040.45,0.004255,125.55,143.73,9.81,153.54,55.0,572.25,11.05,561.2,53.14,739.36,96.12,2665.86,4.75,219.31,No
3726,2025-11-07 10:00:00,M04,66.18,4.277,884.68,868.28,0.003418,151.75,178.36,12.84,191.21,55.0,477.56,9.43,468.13,52.91,791.35,102.87,2342.57,5.004,146.9,No
3727,2025-11-07 12:00:00,M05,73.72,3.474,1011.93,1007.49,0.004347,137.57,157.86,8.94,166.79,55.0,554.12,15.85,538.27,53.19,821.73,106.83,2572.39,4.779,193.63,No
3728,2025-11-07 14:00:00,M02,77.27,4.808,890.9,867.54,0.00515,105.68,134.21,8.54,142.74,55.0,477.15,8.14,469.01,52.64,667.23,86.74,2166.49,4.619,197.14,No
3729,2025-11-07 16:00:00,M04,73.31,4.105,1123.79,1088.24,0.004383,151.45,172.57,6.37,178.93,55.0,598.53,9.21,589.32,52.44,890.46,115.76,2736.38,4.643,197.61,No
3730,2025-11-07 18:00:00,M04,69.02,3.963,1018.6,993.23,0.003746,160.78,176.17,10.93,187.1,55.0,546.27,11.72,534.55,52.48,894.44,116.28,2580.22,4.827,171.42,No
3731,2025-11-07 20:00:00,M05,71.18,4.06,942.39,921.36,0.004061,125.15,148.13,57.45,205.57,55.0,506.75,11.65,495.1,52.54,718.82,93.45,2447.16,4.943,144.5,Yes
3732,2025-11-07 22:00:00,M05,71.98,4.028,888.57,874.62,0.004171,115.19,132.88,18.51,151.4,55.0,481.04,7.13,473.91,53.33,677.82,88.12,2365.19,4.991,187.82,No
3733,2025-11-08 00:00:00,M03,73.2,3.664,1035.02,1009.59,0.004298,121.83,145.93,13.66,159.59,55.0,555.28,11.77,543.5,52.51,725.88,94.36,2515.64,4.629,204.33,No
3734,2025-11-08 02:00:00,M03,78.1,4.274,1122.21,1076.54,0.005203,142.96,158.26,3.76,162.02,55.0,592.1,8.27,583.82,52.02,895.73,116.44,2792.79,4.784,216.21,No
3735,2025-11-08 04:00:00,M01,73.5,3.931,930.56,887.92,0.004385,125.22,136.88,27.87,164.74,55.0,488.35,7.78,480.58,51.64,732.82,95.27,2237.56,4.656,175.03,No
3736,2025-11-08 06:00:00,M05,64.29,4.502,960.43,947.44,0.003214,194.28,212.69,7.73,220.41,55.0,521.09,9.4,511.69,53.28,996.14,129.5,2531.66,4.948,139.29,No
3737,2025-11-08 08:00:00,M02,68.91,4.433,932.31,905.69,0.003793,123.46,147.33,3.6,150.93,55.0,498.13,7.86,490.27,52.59,696.53,90.55,2496.69,5.092,194.9,No
3738,2025-11-08 10:00:00,M04,72.91,4.932,1139.99,1095.46,0.004448,109.06,124.54,8.31,132.85,55.0,602.5,8.81,593.69,52.08,643.91,83.71,2927.51,4.931,268.13,No
3739,2025-11-08 12:00:00,M04,78.18,4.105,828.22,822.01,0.005186,106.59,126.91,3.34,130.26,55.0,452.11,6.93,445.18,53.75,672.32,87.4,2113.75,4.748,205.06,No
3740,2025-11-08 14:00:00,M03,79.14,3.839,1115.7,1119.66,0.005306,131.09,146.39,2.75,149.14,55.0,615.81,11.27,604.54,54.18,841.92,109.45,2790.46,4.616,243.21,No
3741,2025-11-08 16:00:00,M01,81.76,3.539,966.05,950.47,0.005733,81.87,103.65,50.6,154.25,55.0,522.76,17.42,505.34,52.31,557.71,72.5,2433.6,4.816,196.56,No
3742,2025-11-08 18:00:00,M01,72.72,5.187,993.55,981.85,0.004456,116.55,133.09,17.08,150.17,55.0,540.02,9.96,530.06,53.35,702.94,91.38,2502.0,4.72,211.79,No
3743,2025-11-08 20:00:00,M05,76.2,4.498,969.34,958.02,0.004912,129.31,148.38,4.02,152.4,55.0,526.91,9.89,517.02,53.34,786.68,102.27,2485.44,4.807,203.55,No
3744,2025-11-08 22:00:00,M03,64.0,3.888,1021.56,977.88,0.003112,220.86,237.53,1.86,239.38,55.0,537.84,5.83,532.0,52.08,1121.0,145.73,2663.65,5.007,133.34,No
3745,2025-11-09 00:00:00,M01,74.36,4.962,934.32,930.27,0.004684,128.1,143.1,9.3,152.4,55.0,511.65,9.83,501.82,53.71,762.57,99.13,2400.88,4.784,197.57,No
3746,2025-11-09 02:00:00,M04,66.09,4.81,1095.25,1095.12,0.00347,178.14,188.45,2.19,190.64,55.0,602.32,12.81,589.51,53.82,944.27,122.76,2718.32,4.611,185.54,No
3747,2025-11-09 04:00:00,M02,71.66,3.592,1098.91,1106.65,0.004061,122.92,135.72,10.31,146.04,55.0,608.66,10.54,598.11,54.43,719.35,93.51,2802.32,4.685,245.74,No
3748,2025-11-09 06:00:00,M05,88.0,3.861,911.49,893.03,0.007115,65.63,82.52,16.63,99.14,55.0,491.17,19.71,471.46,51.72,490.57,63.77,2343.64,4.971,285.32,No
3749,2025-11-09 08:00:00,M02,73.67,4.14,1060.07,1029.73,0.004444,108.09,127.89,15.98,143.87,55.0,566.35,6.94,559.42,52.77,647.24,84.14,2868.93,5.128,233.3,No
3750,2025-11-09 10:00:00,M01,67.25,3.718,967.92,969.18,0.003484,143.78,169.2,3.8,172.99,55.0,533.05,7.46,525.59,54.3,779.46,101.33,2526.65,4.807,182.29,No
3751,2025-11-09 12:00:00,M01,74.24,4.157,1004.65,995.59,0.004536,128.75,144.67,11.82,156.49,55.0,547.58,11.86,535.71,53.32,767.51,99.78,2554.43,4.768,205.4,No
3752,2025-11-09 14:00:00,M03,69.16,4.52,1137.26,1132.14,0.003839,123.69,139.14,18.49,157.63,55.0,622.68,14.16,608.52,53.51,694.24,90.25,3006.53,4.941,231.63,No
3753,2025-11-09 16:00:00,M03,66.72,3.582,939.34,917.95,0.003401,172.29,184.99,6.81,191.8,55.0,504.87,13.27,491.6,52.33,925.55,120.32,2571.82,5.232,153.78,No
3754,2025-11-09 18:00:00,M04,83.57,4.332,1083.39,1070.67,0.006261,86.76,108.18,5.78,113.96,55.0,588.87,18.57,570.3,52.64,619.7,80.56,2647.69,4.643,300.26,No
3755,2025-11-09 20:00:00,M03,77.87,4.726,1041.14,1012.36,0.005242,100.05,120.34,6.55,126.88,55.0,556.8,13.04,543.76,52.23,634.26,82.45,2759.72,5.075,257.13,No
3756,2025-11-09 22:00:00,M02,73.9,4.38,982.54,967.74,0.004518,140.32,160.11,4.87,164.98,55.0,532.26,7.85,524.41,53.37,835.17,108.57,2551.26,4.865,190.72,No
3757,2025-11-10 00:00:00,M02,69.84,4.166,1033.07,1013.26,0.003886,127.24,146.62,68.8,215.42,55.0,557.29,14.62,542.67,52.53,739.7,96.16,2555.53,4.709,151.15,No
3758,2025-11-10 02:00:00,M02,70.29,3.899,1022.36,1035.77,0.003912,172.7,189.21,20.88,210.08,55.0,569.68,8.54,561.14,54.89,964.23,125.35,2602.57,4.638,160.26,No
3759,2025-11-10 04:00:00,M05,80.48,4.574,895.75,888.21,0.005697,110.54,133.98,16.44,150.42,55.0,488.52,14.06,474.45,52.97,716.7,93.17,2272.05,4.789,189.25,No
3760,2025-11-10 06:00:00,M01,73.69,3.67,945.39,906.8,0.004373,112.53,127.43,2.09,129.51,55.0,498.74,8.52,490.22,51.85,675.17,87.77,2511.47,5.123,227.1,No
3761,2025-11-10 08:00:00,M05,58.0,4.309,905.93,892.32,0.00252,240.0,256.1,8.36,264.47,55.0,490.78,10.28,480.5,53.04,1098.33,142.78,2469.31,5.139,109.01,No
3762,2025-11-10 10:00:00,M02,85.32,4.211,975.1,964.79,0.006603,73.18,87.12,9.85,96.97,55.0,530.63,12.29,518.34,53.16,505.95,65.77,2437.85,4.703,320.74,No
3763,2025-11-10 12:00:00,M01,73.01,4.707,1121.05,1097.86,0.004428,150.11,167.59,5.8,173.39,55.0,603.82,5.21,598.62,53.4,879.94,114.39,2838.28,4.741,207.14,No
3764,2025-11-10 14:00:00,M02,73.89,3.938,1052.29,1022.58,0.004446,133.18,148.08,25.82,173.9,55.0,562.42,15.83,546.59,51.94,802.59,104.34,2865.59,5.243,188.59,No
3765,2025-11-10 16:00:00,M01,77.98,3.976,871.07,864.91,0.005126,87.32,102.8,42.72,145.52,55.0,475.7,17.58,458.12,52.59,574.19,74.64,2231.8,4.872,188.89,No
3766,2025-11-10 18:00:00,M04,74.56,3.641,975.4,949.51,0.004504,104.15,117.35,7.26,124.61,55.0,522.23,10.59,511.64,52.45,635.29,82.59,2429.94,4.749,246.35,No
3767,2025-11-10 20:00:00,M03,76.11,4.397,1021.03,1012.76,0.00488,109.92,124.09,1.03,125.12,55.0,557.02,13.55,543.47,53.23,671.61,87.31,2672.59,4.918,260.61,No
3768,2025-11-10 22:00:00,M02,69.67,4.009,1066.97,1037.57,0.003841,164.71,176.27,6.97,183.24,55.0,570.66,9.07,561.6,52.63,919.56,119.54,2754.85,4.905,183.88,No
3769,2025-11-11 00:00:00,M04,65.24,3.812,941.43,921.28,0.003248,170.57,190.0,27.12,217.12,55.0,506.7,7.58,499.13,53.02,887.08,115.32,2579.58,5.168,137.93,No
3770,2025-11-11 02:00:00,M04,73.54,3.855,888.63,885.5,0.00438,126.08,140.63,22.69,163.32,55.0,487.02,13.31,473.71,53.31,749.89,97.49,2282.8,4.819,174.03,No
3771,2025-11-11 04:00:00,M05,79.87,4.442,994.93,985.85,0.005556,102.59,127.04,10.72,137.76,55.0,542.22,11.99,530.22,53.29,670.4,87.15,2536.25,4.783,230.94,No
3772,2025-11-11 06:00:00,M05,68.44,3.704,1051.21,1035.84,0.003635,114.49,136.27,16.16,152.43,55.0,569.71,10.88,558.84,53.16,650.6,84.58,2804.71,5.019,219.97,No
3773,2025-11-11 08:00:00,M04,68.0,3.744,1021.14,1005.45,0.003583,175.65,193.92,9.36,203.28,55.0,553.0,14.26,538.74,52.76,958.76,124.64,2624.68,4.872,159.01,No
3774,2025-11-11 10:00:00,M05,78.72,4.603,920.38,907.57,0.005373,124.38,144.66,5.88,150.54,55.0,499.17,9.29,489.88,53.23,789.72,102.66,2444.93,4.991,195.25,No
3775,2025-11-11 12:00:00,M04,69.49,4.125,1157.92,1129.55,0.003831,163.58,185.01,5.81,190.82,55.0,621.25,8.69,612.56,52.9,909.28,118.21,2804.81,4.579,192.61,No
3776,2025-11-11 14:00:00,M03,69.74,4.63,991.11,958.2,0.003935,135.96,151.98,8.82,160.8,55.0,527.01,7.12,519.89,52.46,771.61,100.31,2591.11,4.984,193.99,No
3777,2025-11-11 16:00:00,M04,69.95,4.038,1017.43,1009.12,0.003883,128.79,145.97,7.76,153.73,55.0,555.02,10.5,544.52,53.52,724.99,94.25,2534.33,4.654,212.52,No
3778,2025-11-11 18:00:00,M01,71.64,4.199,940.42,943.58,0.004147,116.99,139.31,3.92,143.22,55.0,518.97,11.4,507.58,53.97,677.86,88.12,2469.49,4.865,212.64,No
3779,2025-11-11 20:00:00,M04,63.34,4.27,1099.59,1091.06,0.003079,156.34,178.91,56.94,235.85,55.0,600.09,11.13,588.96,53.56,810.59,105.38,2711.17,4.603,149.83,Yes
3780,2025-11-11 22:00:00,M05,69.03,4.824,1051.47,1038.9,0.003862,191.14,206.05,7.19,213.25,55.0,571.4,10.6,560.79,53.33,1055.66,137.24,2831.67,5.049,157.78,No
3781,2025-11-12 00:00:00,M01,73.27,4.788,1028.32,997.98,0.004481,125.19,152.38,22.25,174.63,55.0,548.89,9.64,539.25,52.44,733.56,95.36,2619.24,4.857,185.28,No
3782,2025-11-12 02:00:00,M05,73.23,4.719,896.35,892.34,0.004465,142.31,154.9,13.67,168.57,55.0,490.79,8.62,482.16,53.79,833.27,108.32,2364.13,4.903,171.62,No
3783,2025-11-12 04:00:00,M05,78.37,3.917,1098.46,1088.33,0.005184,121.76,130.62,36.03,166.65,55.0,598.58,17.52,581.06,52.9,783.71,101.88,2808.61,4.834,209.2,No
3784,2025-11-12 06:00:00,M02,82.12,3.756,1068.12,1061.84,0.005847,98.82,123.71,16.94,140.64,55.0,584.01,15.7,568.31,53.21,669.04,86.97,2685.53,4.725,242.45,No
3785,2025-11-12 08:00:00,M03,80.32,4.542,1091.34,1088.51,0.00566,87.74,108.65,8.36,117.01,55.0,598.68,12.02,586.66,53.76,584.04,75.93,2655.7,4.527,300.83,No
3786,2025-11-12 10:00:00,M05,77.03,4.82,1003.33,1007.38,0.005111,118.62,137.36,20.74,158.09,55.0,554.06,15.06,539.0,53.72,734.61,95.5,2490.05,4.62,204.56,No
3787,2025-11-12 12:00:00,M05,71.18,4.723,993.26,965.08,0.004155,116.76,138.0,33.1,171.11,55.0,530.79,11.06,519.73,52.33,679.33,88.31,2593.9,4.991,182.24,No
3788,2025-11-12 14:00:00,M01,68.57,4.206,983.61,953.64,0.003718,164.74,180.02,1.71,181.73,55.0,524.5,9.18,515.33,52.39,895.08,116.36,2458.73,4.771,170.14,No
3789,2025-11-12 16:00:00,M02,72.1,4.528,1205.11,1189.18,0.004263,114.62,125.67,22.9,148.57,55.0,654.05,12.89,641.16,53.2,689.72,89.66,2989.66,4.663,258.93,No
3790,2025-11-12 18:00:00,M04,75.22,4.535,951.18,926.38,0.004755,112.3,128.5,12.22,140.72,55.0,509.51,6.59,502.92,52.87,683.57,88.86,2339.18,4.651,214.43,No
3791,2025-11-12 20:00:00,M02,76.52,4.267,893.24,868.09,0.004927,108.36,123.57,16.4,139.98,55.0,477.45,8.72,468.73,52.48,678.15,88.16,2264.01,4.83,200.92,No
3792,2025-11-12 22:00:00,M02,75.43,4.287,966.41,966.06,0.004748,141.69,155.74,71.09,226.83,55.0,531.33,12.43,518.9,53.69,864.97,112.45,2373.85,4.575,137.26,Yes
3793,2025-11-13 00:00:00,M01,71.33,4.244,952.02,926.21,0.004109,93.21,108.8,10.44,119.24,55.0,509.42,8.92,500.5,52.57,552.93,71.88,2481.19,4.957,251.84,No
3794,2025-11-13 02:00:00,M01,76.33,3.845,1113.39,1096.54,0.004822,154.11,169.76,3.66,173.42,55.0,603.1,13.47,589.63,52.96,937.77,121.91,2911.83,4.938,204.0,No
3795,2025-11-13 04:00:00,M03,78.93,3.891,877.96,847.6,0.00528,95.85,111.96,2.17,114.14,55.0,466.18,7.41,458.77,52.25,611.06,79.44,2222.81,4.845,241.17,No
3796,2025-11-13 06:00:00,M04,76.84,3.884,949.48,935.96,0.004915,113.46,132.99,40.75,173.74,55.0,514.78,12.34,502.44,52.92,711.75,92.53,2461.97,4.9,173.52,No
3797,2025-11-13 08:00:00,M04,71.82,3.48,1017.15,1016.33,0.004069,147.03,167.26,16.19,183.45,55.0,558.98,9.96,549.02,53.98,846.86,110.09,2715.55,4.946,179.57,No
3798,2025-11-13 10:00:00,M04,67.41,4.264,1114.15,1113.65,0.003573,165.61,184.81,13.07,197.88,55.0,612.51,14.25,598.26,53.7,890.83,115.81,2812.99,4.702,181.4,No
3799,2025-11-13 12:00:00,M02,67.28,4.182,1064.18,1061.56,0.003546,177.88,185.72,34.49,220.2,55.0,583.86,16.47,567.39,53.32,968.29,125.88,2888.87,5.091,154.6,No
3800,2025-11-13 14:00:00,M02,68.25,4.543,1145.71,1127.45,0.003719,164.87,178.8,6.09,184.88,55.0,620.1,14.61,605.49,52.85,914.01,118.82,2862.42,4.727,196.5,No
3801,2025-11-13 16:00:00,M01,73.41,4.767,1031.12,1029.41,0.004501,160.17,174.16,5.32,179.47,55.0,566.17,10.69,555.49,53.87,944.11,122.73,2659.47,4.788,185.71,No
3802,2025-11-13 18:00:00,M01,74.86,4.796,981.67,972.02,0.004738,131.33,154.12,37.22,191.34,55.0,534.61,11.91,522.7,53.25,808.32,105.08,2434.61,4.658,163.91,No
3803,2025-11-13 20:00:00,M02,64.22,4.838,1077.0,1055.17,0.003243,172.09,186.7,5.25,191.95,55.0,580.34,10.67,569.67,52.89,880.06,114.41,2884.14,5.063,178.07,No
3804,2025-11-13 22:00:00,M01,69.23,3.859,876.96,867.82,0.003761,139.66,150.07,3.02,153.09,55.0,477.3,6.68,470.62,53.66,776.59,100.96,2249.7,4.78,184.44,No
3805,2025-11-14 00:00:00,M01,73.34,3.556,846.11,842.41,0.004303,121.6,142.36,75.15,217.51,55.0,463.33,12.03,451.3,53.34,721.58,93.81,2243.04,4.97,124.49,Yes
3806,2025-11-14 02:00:00,M01,67.05,4.619,1087.86,1054.21,0.00357,186.2,204.56,19.33,223.89,55.0,579.82,6.82,573.0,52.67,995.29,129.39,2751.79,4.802,153.55,No
3807,2025-11-14 04:00:00,M04,74.39,4.822,1018.95,990.7,0.004665,149.97,178.03,12.19,190.22,55.0,544.89,9.78,535.11,52.52,886.56,115.25,2616.41,4.889,168.79,No
3808,2025-11-14 06:00:00,M04,70.31,4.9,1086.76,1068.59,0.004053,158.64,171.11,62.24,233.35,55.0,587.72,19.08,568.64,52.32,895.13,116.37,2744.47,4.826,146.21,No
3809,2025-11-14 08:00:00,M05,68.02,4.418,923.29,895.9,0.003672,89.26,106.39,6.96,113.35,55.0,492.75,6.03,486.71,52.72,490.24,63.73,2246.97,4.617,257.64,No
3810,2025-11-14 10:00:00,M04,72.29,3.301,1115.63,1082.35,0.00411,96.62,110.47,20.49,130.97,55.0,595.29,13.28,582.01,52.17,585.75,76.15,2633.65,4.525,266.64,No
3811,2025-11-14 12:00:00,M03,74.16,4.365,1060.33,1039.08,0.004556,124.33,138.19,13.48,151.66,55.0,571.49,12.91,558.58,52.68,756.65,98.36,2667.4,4.775,220.98,No
3812,2025-11-14 14:00:00,M01,67.33,4.45,997.2,994.11,0.003586,154.61,169.32,30.52,199.84,55.0,546.76,10.56,536.2,53.77,847.67,110.2,2529.61,4.718,160.99,No
3813,2025-11-14 16:00:00,M03,70.67,4.763,1018.66,1015.28,0.004085,139.16,152.77,4.68,157.45,55.0,558.4,7.99,550.41,54.03,797.94,103.73,2775.66,5.043,209.75,No
