Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Daily meals frequency,Physical exercise,Carbs,Proteins,Fats,Calories,meal_name,meal_type,diet_type,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,Name of Exercise,Sets,Reps,Benefit,Burns Calories (per 30 min),Target Muscle Group,Equipment Needed,Difficulty Level,Body Part,Type of Muscle,Workout,BMI_calc,cal_from_macros,pct_carbs,protein_per_kg,pct_HRR,pct_maxHR,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc,Burns_Calories_Bin
58.99,Female,122.56,1.88,177.01,161.06,66.79,1.31,1258.65,Cardio,33.58845282800743,2.6,4.01,2.01,34.68,2.98,0.02,293.46,118.42,78.94,3385.0,Other,Lunch,Balanced,5.3,2057.26,143.78,236.73,Baked,17.09,5.61,2.09,Zottman Curls,3.97,20.08,Strengthens shoulders,359.14,"Biceps, Forearms",Resistance Band,Beginner,Back,Middle,Pull-ups,34.676324128564964,2357.98,0.4978159271919185,0.9662206266318538,0.8552894211576847,0.9098920964917236,2126.35,81.3939922139941,940.9468,1.0676492694529491e+20,High
36.15,Male,84.0,1.94,168.45,123.24,50.0,1.81,2586.31,HIIT,24.153948287636343,3.48,5.02,2.99,22.32,3.0,0.02,243.25,98.06,65.47,2404.0,Other,Lunch,Vegan,33.49,57.76,132.3,283.73,Steamed,21.11,85.9,2.57,Flutter Kicks,4.0,25.15,Improves shoulder mobility and posture,366.51,"Legs, Shoulders, Core",Box or Platform,Intermediate,Forearms,Lower,Overhead triceps extensions,22.31905622276544,1954.47,0.4978331721643207,1.1673809523809524,0.618319966230477,0.7316117542297418,-182.30999999999997,63.71068343838547,1326.7662,1.2603680813233219e+20,Very High
56.0,Male,58.17,1.68,167.96,156.11,73.9,1.59,1860.3,Strength,22.03940414760373,2.7,5.01,3.0,20.61,1.99,-0.01,241.77,97.5,64.34,1739.0,Other,Dinner,Keto,1.87,422.46,160.64,207.48,Fried,56.28,112.37,1.65,Face Pulls,2.99,30.12,Strengthens back and improves posture,295.04,"Glutes, Hamstrings",None or Dumbbell,Advanced,Chest,Quads,Barbell curls,20.61011904761905,1936.14,0.4994886733397379,1.6761217122227952,0.8740165851584096,0.9294474874970232,-121.29999999999995,45.34967860733892,938.2272000000002,2.143604646849857e+19,Low
34.37,Female,47.2,1.61,196.18,160.75,68.79,1.01,726.59,Yoga,20.20256964806328,1.7,2.99,1.99,18.21,2.01,0.02,232.56,92.88,61.99,1460.0,Other,Lunch,Balanced,9.9,1379.45,249.17,267.03,Fried,57.15,5.48,2.09,Face Pulls,5.0,21.98,Strengthens core and improves mobility,341.44,"Upper Chest, Triceps",Dumbbells or Barbell,Beginner,Forearms,Lats,Russian twists,18.209174028779756,1859.67,0.5002177805739728,1.9677966101694917,0.7218776984064683,0.8194005505148333,733.41,37.66438712611413,689.7088,7.06542518301012e+19,Medium
58.8,Female,65.49,1.52,161.02,162.21,61.23,1.39,1501.2,Strength,31.060077623667336,2.06,2.97,2.0,28.35,3.01,0.0,202.82,80.65,54.27,1837.0,Other,Snack,Low-Carb,13.42,889.64,270.19,507.52,Boiled,57.37,77.61,3.72,Inverted Rows,4.0,17.04,Strengthens shoulders,331.36,Lower Abs,Wall,Beginner,Forearms,Lateral,Leg raises,28.345740997229917,1622.3100000000002,0.5000770506253428,1.231485723011147,1.0119250425894375,1.0073903862874176,335.79999999999995,45.14875516426026,921.1808,5.531528766805647e+19,Low
46.86,Female,49.6,1.69,178.08,147.45,64.0,1.48,1597.07,Strength,23.53962658269462,1.69,3.01,1.99,17.37,1.99,0.01,249.73,99.17,66.47,1378.0,Other,Breakfast,Low-Carb,15.43,416.22,200.57,373.16,Boiled,45.76,56.95,2.67,Frog Jumps,5.0,23.96,Isolates triceps,359.53,"Lower Chest, Triceps",Kettlebell,Advanced,Legs,Wrist Flexors,Leg raises,17.366338713630476,1993.83,0.5010056022830431,1.9993951612903225,0.7315042075736323,0.827998652291105,-219.06999999999996,37.92434521498347,1064.2088,1.0771572128140812e+20,High
47.08,Female,87.05,1.64,176.74,164.84,49.93,2.0,2078.4,Cardio,31.860951241889584,3.5,4.0,2.99,32.37,2.03,0.02,232.29,92.32,62.17,2304.0,Other,Breakfast,Vegan,17.29,2448.31,218.95,226.81,Roasted,13.78,92.47,2.31,Flutter Kicks,5.01,15.0,Isolates and strengthens triceps,345.65,"Quadriceps, Glutes",Bench or Sturdy Surface,Beginner,Chest,Middle,Seated cable rows,32.36540749553838,1857.97,0.5000941888189798,1.0605399195864444,0.906158820282312,0.9326694579608464,225.5999999999999,59.31504194393511,1382.6,7.809248374090105e+19,Medium
55.85,Male,40.19,1.8,196.34,165.04,71.96,1.23,1327.29,Strength,20.46571146252277,2.12,3.98,1.99,12.4,4.01,0.02,222.3,88.99,58.57,1094.0,Other,Lunch,Low-Carb,44.74,187.09,298.15,121.47,Roasted,43.54,47.54,1.6,Deadlifts,5.01,25.12,Targets lower chest,349.59,Triceps,Kettlebell,Beginner,Shoulders,Middle,Leg press,12.40432098765432,1772.29,0.5017237585271034,2.2142323961184376,0.7483518250522592,0.8405826627279209,-233.29,31.964830563212097,859.9913999999999,8.56676066342609e+19,High
26.38,Male,75.12,1.66,176.97,125.23,72.09,0.92,607.2,Yoga,33.10957397525004,2.21,2.01,1.0,27.26,2.98,0.02,205.72,82.71,55.04,1915.0,Other,Snack,Paleo,8.8,1055.19,298.62,347.37,Boiled,57.59,61.02,1.21,Leg Press,4.02,14.9,Improves shoulder mobility and posture,335.53,"Back, Core, Shoulders",Parallel Bars or Chair,Beginner,Abs,Anterior,Decline cable crossovers,27.260850631441432,1649.08,0.4989933781259854,1.1010383386581468,0.5066742944317315,0.7076340622704413,1307.8,50.24808802979216,617.3752,6.126372852151996e+19,Low
51.85,Female,64.72,1.74,191.06,138.03,70.03,1.48,1597.07,Strength,20.71632277582712,2.8,4.02,1.99,21.38,3.01,-0.03,247.52,99.73,66.5,1710.0,Other,Lunch,Paleo,41.76,369.45,161.07,298.3,Roasted,55.08,82.75,3.13,Tricep Extensions,5.02,22.06,Strengthens lower abs and hip flexors,329.58,"Triceps, Chest",Resistance Band,Advanced,Shoulders,Lower Chest,Crunches,21.37666798784516,1987.5,0.4981534591194969,1.540945611866502,0.5618441708667272,0.7224432115565791,112.93000000000006,51.312395899484684,975.5568,5.293473441001622e+19,Low
30.34,Male,63.45,1.87,181.5,141.92,67.13,0.64,422.4,Yoga,18.79100485332572,2.1,1.99,1.0,18.14,4.0,-0.0,201.96,79.44,53.93,1689.0,Other,Lunch,Balanced,24.33,120.9,217.5,438.92,Steamed,57.07,71.03,1.06,Plank,4.01,20.14,Targets lower abs,344.79,Full Core,Resistance Band,Advanced,Forearms,Triceps,Dumbbell flyes,18.144642397552115,1610.9699999999998,0.5014618521760182,1.2520094562647752,0.6539302264579872,0.7819283746556474,1266.6,51.52710742056483,441.3312,7.651952304332916e+19,Medium
26.03,Female,47.73,1.77,198.04,120.05,69.14,1.14,820.8,Yoga,17.61720863909728,2.7,3.0,2.0,15.24,2.98,0.96,275.06,110.25,73.72,1295.0,Other,Breakfast,Keto,44.32,606.09,138.84,198.17,Baked,47.05,10.03,1.19,Push Ups,4.01,20.93,Targets lower chest,355.16,"Back, Core, Shoulders",Dumbbells or Barbell,Intermediate,Shoulders,Lateral,Concentration curls,15.23508570334195,2204.7200000000003,0.4990384266482818,2.3098680075424265,0.3949573312645462,0.6061906685518077,474.2000000000001,39.32130631655887,809.7648,9.747511699177118e+19,High
25.34,Female,61.46,1.65,174.08,141.95,60.98,1.2,791.28,Yoga,22.848793777271723,2.21,3.01,1.0,22.57,4.03,0.02,275.84,111.23,73.34,1652.0,Other,Lunch,Vegan,9.25,996.63,234.22,264.98,Boiled,42.21,36.08,3.61,Lunges,4.99,18.0,Strengthens lower abs,363.65,"Lower Back, Glutes",Dumbbells,Beginner,Shoulders,Lower,Preacher curls,22.574839302112032,2208.34,0.4996332086544643,1.8097949886104785,0.715915119363395,0.8154296874999999,860.72,47.4171313444888,872.7599999999999,1.1822341091362515e+20,Very High
54.79,Male,86.79,1.76,175.93,157.27,61.06,0.99,1305.71,HIIT,27.69956157426037,2.78,3.01,1.99,28.02,3.0,-0.01,252.84,102.8,68.0,2283.0,Other,Snack,Vegan,8.94,1699.53,62.91,320.02,Steamed,32.26,77.91,2.1,Renegade Rows,4.01,21.01,Builds lower body power,336.61,"Shoulders, Upper Back",Bench or Chair,Beginner,Legs,Grip Strength,Barbell rows,28.018465909090917,2034.56,0.4970902799622523,1.1844682567116025,0.8375554975189344,0.893935087819019,977.29,62.74955050969943,666.4878,6.289299626122723e+19,Low
48.72,Male,57.68,1.99,183.13,160.74,66.82,0.93,922.37,Strength,20.464935269324425,3.09,3.0,1.02,14.57,3.0,-0.0,199.94,80.77,53.61,1608.0,Other,Lunch,Balanced,31.2,2008.19,152.64,464.79,Raw,45.53,102.26,1.3,Push Ups,4.99,24.06,Strengthens core and improves mobility,352.18,"Lower Abs, Hip Flexors",Box or Platform,Beginner,Back,Lower,Cable crossovers,14.56528875533446,1605.33,0.4981904032192758,1.4003120665742024,0.8074972057432724,0.8777371266313548,685.63,45.87582533665367,655.0548,9.099174303475592e+19,High
52.14,Female,105.65,1.62,189.69,140.86,61.12,1.36,1345.18,Strength,35.0,3.2,2.97,1.0,40.26,3.01,-0.03,270.02,107.38,71.74,2561.0,Other,Snack,Low-Carb,45.22,1108.35,184.71,453.54,Steamed,17.81,61.14,2.8,Lateral Raises,5.0,22.01,Improves balance and leg strength,347.4,Shoulders,Resistance Band,Beginner,Abs,Quads,Face pulls,40.25682060661484,2155.26,0.5011367538023255,1.0163748225272125,0.62020689118768,0.7425799989456482,1215.82,68.6725,944.928,8.138117738416657e+19,Medium
42.73,Male,64.7,1.66,191.04,131.73,68.71,1.88,2684.26,HIIT,22.46747708910535,2.69,4.01,2.98,23.48,2.0,4.03,336.46,133.87,89.44,1984.0,Other,Breakfast,Keto,39.15,202.63,35.03,386.83,Baked,25.19,68.24,4.4,Lat Pulldowns,4.0,16.94,Targets upper chest,341.28,"Lower Abs, Hip Flexors",Kettlebell,Advanced,Arms,Anterior,Concentration curls,23.47946000870954,2686.28,0.501005107434817,2.0690880989180838,0.5151639009237309,0.6895414572864321,-700.2600000000002,50.16354232334884,1283.2127999999998,7.038428069106993e+19,Medium
52.97,Female,44.87,1.79,163.68,159.63,72.07,1.34,1290.69,Cardio,22.02162650280877,2.09,3.0,2.04,14.0,3.02,0.02,223.7,89.83,60.09,1335.0,Other,Dinner,Low-Carb,37.46,1340.43,182.51,296.73,Boiled,53.25,79.18,3.68,Step-ups,4.99,23.02,Improves cardiovascular fitness,362.13,"Core, Lower Back",Cable Machine,Intermediate,Back,Triceps,Hyperextensions,14.00393246153366,1794.9299999999998,0.4985152624336325,2.002005794517495,0.9557908525270166,0.9752565982404692,44.309999999999945,34.988896188189706,970.5084,1.142465384427055e+20,Very High
26.7,Male,75.61,1.97,179.42,164.66,60.92,1.14,751.03,Yoga,24.18837055966838,2.29,2.02,1.0,19.48,2.0,0.96,300.91,120.18,80.52,2153.0,Other,Lunch,Vegan,33.64,590.73,32.38,363.73,Steamed,56.01,63.78,4.31,Scissors Kicks,5.0,21.03,Builds unilateral leg strength,353.39,"Glutes, Hamstrings, Core",Wall,Beginner,Legs,Posterior,Leg extensions,19.482594243603288,2409.04,0.4996347092617806,1.5894722920248645,0.8754430379746836,0.9177349236428493,1401.97,57.32117301983474,805.7291999999999,9.3577093731085e+19,High
21.33,Male,61.43,1.57,191.02,152.16,63.91,1.95,2029.56,Cardio,25.9951167460692,2.71,4.02,3.01,24.92,3.01,0.01,246.47,98.72,66.01,1894.0,Other,Snack,Vegetarian,3.64,1947.31,217.38,195.57,Steamed,54.63,10.25,1.19,Thrusters,5.01,23.97,Targets obliques and improves core rotation,337.13,"Triceps, Chest",Bench or Chair,Intermediate,Abs,Lateral,Barbell curls,24.921903525497992,1974.85,0.499217662100919,1.6070323945954743,0.6942805444103531,0.7965658046277876,-135.55999999999997,45.461199782889686,1314.807,6.369093535177964e+19,Low
26.76,Male,63.13,1.52,195.03,119.96,59.96,1.18,1274.4,Strength,26.59732965047299,2.11,3.99,2.0,27.32,2.99,-0.03,202.82,81.13,54.06,1767.0,Other,Lunch,Low-Carb,17.95,655.69,118.37,353.11,Grilled,43.33,110.74,2.67,Push Ups,5.0,24.87,Isolates and strengthens triceps,336.79,"Full Body, Core, Shoulders",Cable Machine,Beginner,Arms,Lats,Cable crossovers,27.3242728531856,1622.34,0.500067803296473,1.2851259306193568,0.4442141112015991,0.615084858739681,492.5999999999999,46.3391057916564,794.8244,6.31682069699458e+19,Low
18.0,Female,67.64,1.8,174.41,153.08,50.14,1.09,785.45,Yoga,24.144607199128885,3.28,3.99,2.01,20.88,3.02,-0.01,295.65,118.47,78.75,1854.0,Other,Lunch,Paleo,46.94,196.78,60.99,188.64,Raw,40.93,84.91,4.69,Zottman Curls,5.0,18.07,Targets upper chest,338.2,"Shoulders, Upper Back",Step or Box,Beginner,Back,Wrist Flexors,Plank,20.87654320987654,2365.23,0.499993658122043,1.751478415138971,0.8283576084332503,0.8777019666303538,1068.55,51.30858769050922,737.2760000000001,6.536085950580817e+19,Medium
25.1,Male,62.76,1.65,174.12,142.05,61.18,1.21,796.42,Yoga,21.1938383073942,2.2,2.99,1.0,23.05,3.99,0.0,277.53,110.37,73.52,1741.0,Other,Dinner,Balanced,9.22,987.03,234.7,265.81,Fried,42.1,36.6,3.59,Incline Push-ups,4.99,18.05,Builds unilateral leg strength and balance,363.39,"Core, Obliques",Bench or Sturdy Surface,Advanced,Arms,Anterior,Bent-over lateral raises,23.052341597796143,2213.28,0.5015723270440252,1.7586042065009562,0.7160439171241367,0.815816678152998,944.58,49.4587470782794,879.4037999999999,1.1753466274128106e+20,Very High
56.01,Female,129.06,1.78,193.97,125.89,63.91,1.29,1562.32,HIIT,35.0,2.69,2.0,1.01,40.73,3.01,0.02,173.44,70.27,46.3,3181.0,Other,Dinner,Balanced,13.15,358.32,183.31,138.25,Boiled,57.01,60.37,2.03,Pistol Squats,3.98,16.09,Builds unilateral leg strength and balance,353.64,Triceps,None or Dumbbell,Advanced,Abs,Lateral,Decline dumbbell flyes,40.7334932458023,1391.54,0.4985555571525073,0.544475437780877,0.4765492849454098,0.6490178893643347,1618.68,83.88900000000001,912.3912,9.41192232687869e+19,High
25.82,Female,51.7,2.0,173.0,133.04,54.18,0.75,908.32,HIIT,19.43990346126336,2.29,2.0,1.01,12.92,3.01,0.01,214.53,86.65,57.36,1379.0,Other,Snack,Vegetarian,25.52,1163.78,271.18,157.89,Fried,53.58,29.01,3.48,Lateral Raises,4.01,25.06,Builds shoulder width,357.24,"Glutes, Hamstrings",Bench or Chair,Advanced,Back,Wrist Flexors,Lateral raises,12.925,1720.96,0.4986286723689103,1.6760154738878144,0.6636929809796329,0.7690173410404624,470.68,41.64956991052684,535.86,1.0223744465031717e+20,High
50.35,Male,73.77,1.55,183.29,144.31,74.09,0.89,586.87,Yoga,31.123937018330466,2.09,3.0,1.0,30.71,2.01,1.01,194.95,77.1,51.69,2033.0,Other,Lunch,Paleo,4.59,1858.54,239.46,484.79,Steamed,51.88,53.24,3.79,Reverse Lunges,4.01,23.02,Improves cardiovascular fitness,344.2,"Shoulders, Upper Back",Barbell,Beginner,Arms,Lateral,Bicep Curls,30.705515088449527,1553.41,0.5019923909334947,1.0451403009353395,0.6430402930402931,0.787331551093895,1446.13,50.80987166157761,612.676,7.545655157595316e+19,Medium
38.18,Female,60.97,1.97,176.75,145.86,51.07,1.38,911.63,Yoga,18.617875757012555,2.81,3.0,1.01,15.71,3.0,0.01,223.31,88.87,59.66,1551.0,Other,Breakfast,Balanced,20.57,1127.42,23.22,332.93,Boiled,37.65,68.76,2.94,Push Ups,5.01,21.02,Builds back strength,338.01,"Upper Chest, Triceps",None or Dumbbells,Beginner,Chest,Lats,Concentration curls,15.710273390192995,1785.66,0.5002296069800523,1.4576020993931442,0.7542170591979632,0.8252333804809053,639.37,49.61868115094944,932.9076,6.5061554481852555e+19,Medium
39.19,Male,60.35,1.65,161.79,166.86,63.0,0.92,607.2,Yoga,23.91891515287381,1.7,2.99,1.0,22.17,3.02,-0.0,227.98,90.33,60.23,1714.0,Other,Breakfast,Low-Carb,38.43,1702.61,206.57,364.62,Raw,11.16,80.63,4.19,Scissors Kicks,4.99,25.04,Builds unilateral leg strength and balance,329.83,Calves,Dumbbells,Intermediate,Abs,Upper,Bent-over lateral raises,22.167125803489444,1815.31,0.5023494609736078,1.496768848384424,1.0513209839052535,1.0313369182273318,1106.8,45.914934705240654,606.8872,5.326355463040981e+19,Low
29.2,Male,67.52,1.7,190.04,149.65,59.86,0.76,668.19,Cardio,26.78707985675648,2.92,2.02,1.0,23.36,2.0,-0.02,204.6,81.53,54.26,1599.0,Other,Dinner,Keto,19.74,2285.39,44.92,320.73,Steamed,8.27,115.0,4.32,Leg Raises,4.0,24.0,Builds back strength,334.46,"Full Body, Core, Shoulders",Wall,Advanced,Shoulders,Triceps,Russian twists,23.36332179930796,1632.86,0.501206472079664,1.207494075829384,0.689737286833615,0.7874657966743844,930.81,49.43336368071802,508.3792,5.9686206404963025e+19,Low
58.0,Male,46.33,1.67,187.05,129.29,70.15,1.28,1381.25,Strength,18.90580255345988,1.82,4.01,1.99,16.61,2.0,4.0,412.59,166.01,110.51,1215.0,Other,Dinner,Balanced,5.08,588.28,127.29,297.58,Baked,21.5,93.49,1.01,Deadlifts,3.99,15.04,Improves flexibility,362.69,"Biceps, Forearms",Barbell,Intermediate,Back,Quads,Romanian deadlifts,16.612284413209508,3308.99,0.4987503739811846,3.583207424994604,0.50590248075278,0.6912055600106922,-166.25,37.57094167698204,928.4864,1.1569781889347651e+20,Very High
53.88,Female,116.64,1.62,171.87,143.31,55.95,1.03,742.84,Yoga,35.0,2.29,3.98,2.02,44.44,2.99,-0.02,252.87,100.8,66.92,3231.0,Other,Lunch,Keto,31.19,1289.76,36.68,242.05,Steamed,53.21,40.32,4.38,Deadlift,5.0,19.0,Targets upper chest,356.66,"Lower Back, Glutes",Resistance Band or Cable Machine,Beginner,Arms,Anterior,Dumbbell curls,44.44444444444444,2016.96,0.5014873869585912,0.8641975308641975,0.7536231884057971,0.8338278931750742,2488.16,75.816,734.7196,1.0088938302014376e+20,High
26.22,Female,63.12,1.5,193.97,134.18,59.95,1.92,1996.8,Cardio,27.5252306658468,2.73,4.96,3.0,28.05,3.0,-0.0,201.81,81.3,53.76,1640.0,Other,Breakfast,Keto,32.48,2142.15,109.91,380.0,Raw,24.7,55.83,1.11,Reverse Lunges,5.01,14.98,Builds back strength,343.97,"Core, Obliques",Barbell,Intermediate,Back,Upper,Preacher curls,28.05333333333333,1616.28,0.499443165788106,1.288022813688213,0.5538725563348755,0.6917564571841007,-356.79999999999995,45.7460744037175,1320.8448,7.504569825729641e+19,Medium
20.05,Female,118.3,1.81,195.94,161.03,53.93,1.35,1296.0,Cardio,35.0,3.3,3.0,2.0,36.11,3.01,0.02,216.07,86.54,57.77,3150.0,Other,Dinner,Keto,20.54,1631.89,276.98,441.71,Roasted,48.8,86.49,3.9,Pistol Squats,2.98,10.03,Improves shoulder mobility and posture,229.79,"Core, Obliques",None or Dumbbell,Intermediate,Legs,Posterior,Plank,36.110008851988646,1730.37,0.4994769904702462,0.7315300084530855,0.7541722413914513,0.82183321424926,1854.0,76.895,620.433,2.7883683214119347e+18,Low
22.9,Female,60.53,1.62,193.28,168.11,68.9,1.58,1234.3,Yoga,26.609751938217965,2.71,5.0,3.02,23.06,3.01,-0.02,218.01,87.36,58.39,1627.0,Other,Breakfast,Paleo,43.52,513.59,168.31,336.16,Boiled,42.96,55.37,2.56,Kettlebell Swings,5.0,22.88,Targets lower abs,351.68,"Core, Obliques","Bench, Barbell",Intermediate,Legs,Posterior,Leg press,23.06431946349641,1746.99,0.4991671389074923,1.4432512803568478,0.797636275928606,0.8697744205298014,392.7000000000001,44.42311715179667,1111.3088,8.994186467203824e+19,High
30.1,Female,62.73,1.67,164.22,162.24,69.86,1.02,1347.52,HIIT,26.11670872473961,2.6,4.0,2.01,22.49,3.0,3.96,391.69,156.96,104.56,1845.0,Other,Snack,Low-Carb,8.0,1819.82,229.53,133.87,Fried,26.81,102.48,2.09,Reverse Lunges,4.99,20.07,Improves posture and back strength,366.77,"Core, Shoulders, Hips",Wall,Intermediate,Arms,Lower Chest,Incline dumbbell flyes,22.4927390727527,3135.64,0.4996619509892717,2.502152080344333,0.9790165324289954,0.987943003288272,497.48,46.34698861697084,748.2108,1.26769092420641e+20,Very High
55.08,Female,118.7,1.72,162.95,168.0,67.03,0.77,508.66,Yoga,35.0,2.6,3.01,1.01,40.12,2.99,-0.02,209.87,84.07,55.92,3173.0,Other,Lunch,Paleo,8.9,808.85,99.89,134.22,Steamed,18.52,47.86,1.3,Box Jumps,4.98,24.06,Improves balance and coordination,345.77,"Rear Deltoids, Upper Back",Barbell,Beginner,Abs,Wrist Extensors,Dumbbell flyes,40.12303948080044,1679.04,0.4999761768629693,0.7082561078348778,1.052648040033361,1.0309911015648974,2664.34,77.155,532.4858,7.831420791055548e+19,Medium
41.82,Female,53.82,1.72,182.94,142.54,74.08,1.37,1657.7,HIIT,19.591902684450066,1.6,2.99,1.0,18.19,3.0,-0.02,309.87,124.15,82.79,1321.0,Other,Breakfast,Vegetarian,22.1,2380.11,30.32,228.96,Fried,51.5,31.36,4.73,Leg Raises,4.0,22.03,Strengthens shoulders,334.59,Full Core,Dumbbells,Beginner,Chest,Lateral,Barbell curls,18.19226608977826,2481.19,0.4995506188562746,2.3067632850241546,0.628881131728826,0.7791625669618454,-336.70000000000005,43.275637975228975,916.7766,5.9875944678254535e+19,Low
58.2,Female,90.63,1.72,198.99,150.26,55.19,0.9,793.44,Cardio,30.34524911180341,2.1,1.99,1.02,30.63,2.99,-0.02,312.41,125.16,83.47,2304.0,Other,Dinner,Paleo,7.86,205.28,62.65,480.86,Grilled,58.17,45.17,3.77,Dips,3.99,23.01,Improves core rotation strength,335.03,"Shoulders, Upper Back","Bench, Barbell",Beginner,Arms,Lateral,Russian twists,30.63480259599784,2501.51,0.4995542692213903,1.3809996689837802,0.6611265646731571,0.7551133222775013,1510.56,63.128100729972566,603.054,6.052207093428582e+19,Low
49.02,Male,62.01,1.66,172.88,152.15,72.78,1.38,1487.92,Strength,23.431905086415657,1.81,3.01,1.98,22.5,3.0,0.0,270.91,108.57,72.48,1684.0,Other,Breakfast,Vegetarian,36.29,2290.23,146.35,438.76,Boiled,7.51,70.47,4.11,Renegade Rows,5.01,15.1,Enhances full-body coordination and stability,329.44,Quadriceps,Resistance Band or Cable Machine,Intermediate,Chest,Wrist Extensors,Bird dog,22.503266076353608,2170.24,0.4993180477735181,1.7508466376390903,0.792907092907093,0.8800902360018511,196.07999999999996,47.479875655913645,909.2544,5.2751374651909005e+19,Low
38.97,Female,127.67,1.82,179.69,161.16,70.08,1.25,900.0,Yoga,35.0,3.02,3.0,2.0,38.54,3.01,0.01,252.36,101.68,67.46,3284.0,Other,Snack,Paleo,44.13,473.91,235.97,328.41,Raw,55.3,103.39,2.31,Burpees,5.0,18.02,Improves flexibility,346.72,"Upper Chest, Triceps",Bench or Step,Intermediate,Arms,Triceps,Towel pull-up,38.54305035623717,2023.3,0.4989077250037068,0.796428291689512,0.8309460815619013,0.8968779564806055,2384.0,82.9855,866.8000000000001,8.008912110929958e+19,Medium
46.73,Female,40.76,1.58,159.92,163.09,67.95,1.02,1347.52,HIIT,16.50224793853112,2.11,3.98,2.01,16.33,1.99,1.01,195.5,78.19,52.52,1374.0,Other,Lunch,Low-Carb,10.13,181.47,235.49,485.54,Grilled,26.64,83.47,2.32,Glute Bridges,4.02,15.99,Builds calf muscles,359.1,Quadriceps,"Bench, Barbell",Intermediate,Arms,Wrist Flexors,Military press,16.327511616728085,1567.44,0.4989026693206757,1.9183022571148185,1.034467761226487,1.019822411205603,26.480000000000015,34.03368374025472,732.5640000000001,1.0666782746502812e+20,High
39.84,Male,63.8,1.63,185.39,142.6,72.1,1.3,1145.04,Cardio,27.52830261537936,3.39,2.01,1.01,24.01,2.99,0.01,257.73,103.28,68.34,1767.0,Other,Dinner,Keto,9.82,1073.64,200.03,450.51,Raw,8.46,111.69,4.18,Superman,4.01,18.01,Builds upper body strength,329.54,"Chest, Triceps, Shoulders",Dumbbells or Barbell,Intermediate,Chest,Grip Strength,Pull-ups,24.01294741992548,2059.1,0.5006653392258754,1.6188087774294673,0.6222967605260835,0.769189276660014,621.96,46.23694293138797,856.8040000000001,5.288228890004731e+19,Low
40.32,Female,63.58,1.61,184.85,143.03,71.84,1.3,1571.57,HIIT,25.971708177369543,3.42,1.99,1.0,24.53,3.0,-0.03,259.02,103.36,68.11,1762.0,Other,Lunch,Vegetarian,10.04,1118.64,201.25,448.06,Boiled,8.77,111.99,4.2,Face Pulls,4.0,18.02,Targets upper chest,328.77,"Full Body, Core, Shoulders",Resistance Band or Cable Machine,Intermediate,Arms,Grip Strength,Romanian deadlifts,24.52837467690289,2062.51,0.5023393825969328,1.625668449197861,0.6299442527209982,0.7737625101433595,190.4300000000001,47.06718794082845,854.802,5.188156467179127e+19,Low
